0.030	0.506
0.032	0.506
0.033	0.507
0.035	0.507
0.036	0.508
0.038	0.508
0.040	0.509
0.041	0.510
0.043	0.510
0.044	0.511
0.046	0.511
0.048	0.512
0.049	0.512
0.051	0.513
0.052	0.514
0.054	0.514
0.056	0.515
0.057	0.515
0.059	0.516
0.060	0.516
0.062	0.517
0.064	0.517
0.065	0.518
0.067	0.519
0.068	0.519
0.070	0.520
0.072	0.520
0.073	0.521
0.075	0.521
0.076	0.522
0.078	0.522
0.080	0.523
0.081	0.524
0.083	0.524
0.084	0.525
0.086	0.525
0.088	0.526
0.089	0.526
0.091	0.527
0.092	0.527
0.094	0.528
0.096	0.529
0.097	0.529
0.099	0.530
0.100	0.530
0.102	0.531
0.104	0.531
0.105	0.532
0.107	0.532
0.108	0.533
0.110	0.534
0.112	0.534
0.113	0.535
0.115	0.535
0.116	0.536
0.118	0.536
0.120	0.537
0.121	0.537
0.123	0.538
0.124	0.539
0.126	0.539
0.128	0.540
0.129	0.540
0.131	0.541
0.132	0.541
0.134	0.542
0.136	0.542
0.137	0.543
0.139	0.543
0.140	0.544
0.142	0.545
0.143	0.545
0.145	0.546
0.147	0.546
0.148	0.547
0.150	0.547
0.151	0.548
0.153	0.548
0.155	0.549
0.156	0.549
0.158	0.550
0.159	0.551
0.161	0.551
0.163	0.552
0.164	0.552
0.166	0.553
0.167	0.553
0.169	0.554
0.171	0.554
0.172	0.555
0.174	0.555
0.175	0.556
0.177	0.556
0.179	0.557
0.180	0.558
0.182	0.558
0.183	0.559
0.185	0.559
0.187	0.560
0.188	0.560
0.190	0.561
0.191	0.561
0.193	0.562
0.195	0.562
0.196	0.563
0.198	0.563
0.199	0.564
0.201	0.565
0.203	0.565
0.204	0.566
0.206	0.566
0.207	0.567
0.209	0.567
0.211	0.568
0.212	0.568
0.214	0.569
0.215	0.569
0.217	0.570
0.219	0.570
0.220	0.571
0.222	0.571
0.223	0.572
0.225	0.573
0.227	0.573
0.228	0.574
0.230	0.574
0.231	0.575
0.233	0.575
0.235	0.576
0.236	0.576
0.238	0.577
0.239	0.577
0.241	0.578
0.242	0.578
0.244	0.579
0.246	0.579
0.247	0.580
0.249	0.580
0.250	0.581
0.252	0.582
0.254	0.582
0.255	0.583
0.257	0.583
0.258	0.584
0.260	0.584
0.262	0.585
0.263	0.585
0.265	0.586
0.266	0.586
0.268	0.587
0.270	0.587
0.271	0.588
0.273	0.588
0.274	0.589
0.276	0.589
0.278	0.590
0.279	0.590
0.281	0.591
0.282	0.591
0.284	0.592
0.286	0.593
0.287	0.593
0.289	0.594
0.290	0.594
0.292	0.595
0.294	0.595
0.295	0.596
0.297	0.596
0.298	0.597
0.300	0.597
0.302	0.598
0.303	0.598
0.305	0.599
0.306	0.599
0.308	0.600
0.310	0.600
0.311	0.601
0.313	0.601
0.314	0.602
0.316	0.602
0.318	0.603
0.319	0.603
0.321	0.604
0.322	0.604
0.324	0.605
0.326	0.605
0.327	0.606
0.329	0.606
0.330	0.607
0.332	0.607
0.334	0.608
0.335	0.608
0.337	0.609
0.338	0.609
0.340	0.610
0.342	0.610
0.343	0.611
0.345	0.611
0.346	0.612
0.348	0.612
0.349	0.613
0.351	0.613
0.353	0.614
0.354	0.614
0.356	0.615
0.357	0.615
0.359	0.616
0.361	0.616
0.362	0.617
0.364	0.618
0.365	0.618
0.367	0.619
0.369	0.619
0.370	0.620
0.372	0.620
0.373	0.621
0.375	0.621
0.377	0.622
0.378	0.622
0.380	0.623
0.381	0.623
0.383	0.623
0.385	0.624
0.386	0.624
0.388	0.625
0.389	0.625
0.391	0.626
0.393	0.626
0.394	0.627
0.396	0.627
0.397	0.628
0.399	0.628
0.401	0.629
0.402	0.629
0.404	0.630
0.405	0.630
0.407	0.631
0.409	0.631
0.410	0.632
0.412	0.632
0.413	0.633
0.415	0.633
0.417	0.634
0.418	0.634
0.420	0.635
0.421	0.635
0.423	0.636
0.425	0.636
0.426	0.637
0.428	0.637
0.429	0.638
0.431	0.638
0.433	0.639
0.434	0.639
0.436	0.640
0.437	0.640
0.439	0.641
0.441	0.641
0.442	0.642
0.444	0.642
0.445	0.643
0.447	0.643
0.449	0.644
0.450	0.644
0.452	0.645
0.453	0.645
0.455	0.645
0.456	0.646
0.458	0.646
0.460	0.647
0.461	0.647
0.463	0.648
0.464	0.648
0.466	0.649
0.468	0.649
0.469	0.650
0.471	0.650
0.472	0.651
0.474	0.651
0.476	0.652
0.477	0.652
0.479	0.653
0.480	0.653
0.482	0.654
0.484	0.654
0.485	0.655
0.487	0.655
0.488	0.655
0.490	0.656
0.492	0.656
0.493	0.657
0.495	0.657
0.496	0.658
0.498	0.658
0.500	0.659
0.501	0.659
0.503	0.660
0.504	0.660
0.506	0.661
0.508	0.661
0.509	0.662
0.511	0.662
0.512	0.663
0.514	0.663
0.516	0.663
0.517	0.664
0.519	0.664
0.520	0.665
0.522	0.665
0.524	0.666
0.525	0.666
0.527	0.667
0.528	0.667
0.530	0.668
0.532	0.668
0.533	0.669
0.535	0.669
0.536	0.669
0.538	0.670
0.540	0.670
0.541	0.671
0.543	0.671
0.544	0.672
0.546	0.672
0.548	0.673
0.549	0.673
0.551	0.674
0.552	0.674
0.554	0.675
0.556	0.675
0.557	0.675
0.559	0.676
0.560	0.676
0.562	0.677
0.563	0.677
0.565	0.678
0.567	0.678
0.568	0.679
0.570	0.679
0.571	0.679
0.573	0.680
0.575	0.680
0.576	0.681
0.578	0.681
0.579	0.682
0.581	0.682
0.583	0.683
0.584	0.683
0.586	0.684
0.587	0.684
0.589	0.684
0.591	0.685
0.592	0.685
0.594	0.686
0.595	0.686
0.597	0.687
0.599	0.687
0.600	0.688
0.602	0.688
0.603	0.688
0.605	0.689
0.607	0.689
0.608	0.690
0.610	0.690
0.611	0.691
0.613	0.691
0.615	0.692
0.616	0.692
0.618	0.692
0.619	0.693
0.621	0.693
0.623	0.694
0.624	0.694
0.626	0.695
0.627	0.695
0.629	0.695
0.631	0.696
0.632	0.696
0.634	0.697
0.635	0.697
0.637	0.698
0.639	0.698
0.640	0.699
0.642	0.699
0.643	0.699
0.645	0.700
0.647	0.700
0.648	0.701
0.650	0.701
0.651	0.702
0.653	0.702
0.655	0.702
0.656	0.703
0.658	0.703
0.659	0.704
0.661	0.704
0.663	0.705
0.664	0.705
0.666	0.705
0.667	0.706
0.669	0.706
0.670	0.707
0.672	0.707
0.674	0.708
0.675	0.708
0.677	0.708
0.678	0.709
0.680	0.709
0.682	0.710
0.683	0.710
0.685	0.710
0.686	0.711
0.688	0.711
0.690	0.712
0.691	0.712
0.693	0.713
0.694	0.713
0.696	0.713
0.698	0.714
0.699	0.714
0.701	0.715
0.702	0.715
0.704	0.716
0.706	0.716
0.707	0.716
0.709	0.717
0.710	0.717
0.712	0.718
0.714	0.718
0.715	0.718
0.717	0.719
0.718	0.719
0.720	0.720
0.722	0.720
0.723	0.720
0.725	0.721
0.726	0.721
0.728	0.722
