0.030	0.501
0.032	0.501
0.033	0.501
0.035	0.502
0.036	0.502
0.038	0.502
0.040	0.503
0.041	0.503
0.043	0.503
0.044	0.504
0.046	0.504
0.048	0.504
0.049	0.504
0.051	0.505
0.052	0.505
0.054	0.505
0.056	0.506
0.057	0.506
0.059	0.506
0.060	0.507
0.062	0.507
0.064	0.507
0.065	0.507
0.067	0.508
0.068	0.508
0.070	0.508
0.072	0.509
0.073	0.509
0.075	0.509
0.076	0.510
0.078	0.510
0.080	0.510
0.081	0.510
0.083	0.511
0.084	0.511
0.086	0.511
0.088	0.512
0.089	0.512
0.091	0.512
0.092	0.512
0.094	0.513
0.096	0.513
0.097	0.513
0.099	0.514
0.100	0.514
0.102	0.514
0.104	0.514
0.105	0.515
0.107	0.515
0.108	0.515
0.110	0.516
0.112	0.516
0.113	0.516
0.115	0.517
0.116	0.517
0.118	0.517
0.120	0.517
0.121	0.518
0.123	0.518
0.124	0.518
0.126	0.519
0.128	0.519
0.129	0.519
0.131	0.519
0.132	0.520
0.134	0.520
0.136	0.520
0.137	0.521
0.139	0.521
0.140	0.521
0.142	0.521
0.143	0.522
0.145	0.522
0.147	0.522
0.148	0.522
0.150	0.523
0.151	0.523
0.153	0.523
0.155	0.524
0.156	0.524
0.158	0.524
0.159	0.524
0.161	0.525
0.163	0.525
0.164	0.525
0.166	0.526
0.167	0.526
0.169	0.526
0.171	0.526
0.172	0.527
0.174	0.527
0.175	0.527
0.177	0.527
0.179	0.528
0.180	0.528
0.182	0.528
0.183	0.529
0.185	0.529
0.187	0.529
0.188	0.529
0.190	0.530
0.191	0.530
0.193	0.530
0.195	0.530
0.196	0.531
0.198	0.531
0.199	0.531
0.201	0.532
0.203	0.532
0.204	0.532
0.206	0.532
0.207	0.533
0.209	0.533
0.211	0.533
0.212	0.533
0.214	0.534
0.215	0.534
0.217	0.534
0.219	0.535
0.220	0.535
0.222	0.535
0.223	0.535
0.225	0.536
0.227	0.536
0.228	0.536
0.230	0.536
0.231	0.537
0.233	0.537
0.235	0.537
0.236	0.537
0.238	0.538
0.239	0.538
0.241	0.538
0.242	0.538
0.244	0.539
0.246	0.539
0.247	0.539
0.249	0.540
0.250	0.540
0.252	0.540
0.254	0.540
0.255	0.541
0.257	0.541
0.258	0.541
0.260	0.541
0.262	0.542
0.263	0.542
0.265	0.542
0.266	0.542
0.268	0.543
0.270	0.543
0.271	0.543
0.273	0.543
0.274	0.544
0.276	0.544
0.278	0.544
0.279	0.544
0.281	0.545
0.282	0.545
0.284	0.545
0.286	0.545
0.287	0.546
0.289	0.546
0.290	0.546
0.292	0.547
0.294	0.547
0.295	0.547
0.297	0.547
0.298	0.548
0.300	0.548
0.302	0.548
0.303	0.548
0.305	0.549
0.306	0.549
0.308	0.549
0.310	0.549
0.311	0.550
0.313	0.550
0.314	0.550
0.316	0.550
0.318	0.551
0.319	0.551
0.321	0.551
0.322	0.551
0.324	0.552
0.326	0.552
0.327	0.552
0.329	0.552
0.330	0.553
0.332	0.553
0.334	0.553
0.335	0.553
0.337	0.554
0.338	0.554
0.340	0.554
0.342	0.554
0.343	0.555
0.345	0.555
0.346	0.555
0.348	0.555
0.349	0.556
0.351	0.556
0.353	0.556
0.354	0.556
0.356	0.556
0.357	0.557
0.359	0.557
0.361	0.557
0.362	0.557
0.364	0.558
0.365	0.558
0.367	0.558
0.369	0.558
0.370	0.559
0.372	0.559
0.373	0.559
0.375	0.559
0.377	0.560
0.378	0.560
0.380	0.560
0.381	0.560
0.383	0.561
0.385	0.561
0.386	0.561
0.388	0.561
0.389	0.562
0.391	0.562
0.393	0.562
0.394	0.562
0.396	0.563
0.397	0.563
0.399	0.563
0.401	0.563
0.402	0.563
0.404	0.564
0.405	0.564
0.407	0.564
0.409	0.564
0.410	0.565
0.412	0.565
0.413	0.565
0.415	0.565
0.417	0.566
0.418	0.566
0.420	0.566
0.421	0.566
0.423	0.567
0.425	0.567
0.426	0.567
0.428	0.567
0.429	0.567
0.431	0.568
0.433	0.568
0.434	0.568
0.436	0.568
0.437	0.569
0.439	0.569
0.441	0.569
0.442	0.569
0.444	0.570
0.445	0.570
0.447	0.570
0.449	0.570
0.450	0.571
0.452	0.571
0.453	0.571
0.455	0.571
0.456	0.571
0.458	0.572
0.460	0.572
0.461	0.572
0.463	0.572
0.464	0.573
0.466	0.573
0.468	0.573
0.469	0.573
0.471	0.574
0.472	0.574
0.474	0.574
0.476	0.574
0.477	0.574
0.479	0.575
0.480	0.575
0.482	0.575
0.484	0.575
0.485	0.576
0.487	0.576
0.488	0.576
0.490	0.576
0.492	0.576
0.493	0.577
0.495	0.577
0.496	0.577
0.498	0.577
0.500	0.578
0.501	0.578
0.503	0.578
0.504	0.578
0.506	0.578
0.508	0.579
0.509	0.579
0.511	0.579
0.512	0.579
0.514	0.580
0.516	0.580
0.517	0.580
0.519	0.580
0.520	0.580
0.522	0.581
0.524	0.581
0.525	0.581
0.527	0.581
0.528	0.582
0.530	0.582
0.532	0.582
0.533	0.582
0.535	0.582
0.536	0.583
0.538	0.583
0.540	0.583
0.541	0.583
0.543	0.584
0.544	0.584
0.546	0.584
0.548	0.584
0.549	0.584
0.551	0.585
0.552	0.585
0.554	0.585
0.556	0.585
0.557	0.586
0.559	0.586
0.560	0.586
0.562	0.586
0.563	0.586
0.565	0.587
0.567	0.587
0.568	0.587
0.570	0.587
0.571	0.587
0.573	0.588
0.575	0.588
0.576	0.588
0.578	0.588
0.579	0.589
0.581	0.589
0.583	0.589
0.584	0.589
0.586	0.589
0.587	0.590
0.589	0.590
0.591	0.590
0.592	0.590
0.594	0.590
0.595	0.591
0.597	0.591
0.599	0.591
0.600	0.591
0.602	0.592
0.603	0.592
0.605	0.592
0.607	0.592
0.608	0.592
0.610	0.593
0.611	0.593
0.613	0.593
0.615	0.593
0.616	0.593
0.618	0.594
0.619	0.594
0.621	0.594
0.623	0.594
0.624	0.594
0.626	0.595
0.627	0.595
0.629	0.595
0.631	0.595
0.632	0.596
0.634	0.596
0.635	0.596
0.637	0.596
0.639	0.596
0.640	0.597
0.642	0.597
0.643	0.597
0.645	0.597
0.647	0.597
0.648	0.598
0.650	0.598
0.651	0.598
0.653	0.598
0.655	0.598
0.656	0.599
0.658	0.599
0.659	0.599
0.661	0.599
0.663	0.599
0.664	0.600
0.666	0.600
0.667	0.600
0.669	0.600
0.670	0.600
0.672	0.601
0.674	0.601
0.675	0.601
0.677	0.601
0.678	0.602
0.680	0.602
0.682	0.602
0.683	0.602
0.685	0.602
0.686	0.603
0.688	0.603
0.690	0.603
0.691	0.603
0.693	0.603
0.694	0.604
0.696	0.604
0.698	0.604
0.699	0.604
0.701	0.604
0.702	0.605
0.704	0.605
0.706	0.605
0.707	0.605
0.709	0.605
0.710	0.606
0.712	0.606
0.714	0.606
0.715	0.606
0.717	0.606
0.718	0.607
0.720	0.607
0.722	0.607
0.723	0.607
0.725	0.607
0.726	0.608
0.728	0.608
0.730	0.608
0.731	0.608
0.733	0.608
0.734	0.609
0.736	0.609
0.738	0.609
0.739	0.609
0.741	0.609
0.742	0.610
0.744	0.610
0.746	0.610
0.747	0.610
0.749	0.610
0.750	0.610
0.752	0.611
0.754	0.611
0.755	0.611
0.757	0.611
0.758	0.611
0.760	0.612
0.762	0.612
0.763	0.612
0.765	0.612
0.766	0.612
0.768	0.613
0.770	0.613
0.771	0.613
0.773	0.613
0.774	0.613
0.776	0.614
0.777	0.614
0.779	0.614
0.781	0.614
0.782	0.614
0.784	0.615
0.785	0.615
0.787	0.615
0.789	0.615
0.790	0.615
0.792	0.616
0.793	0.616
0.795	0.616
0.797	0.616
0.798	0.616
0.800	0.616
0.801	0.617
0.803	0.617
0.805	0.617
0.806	0.617
0.808	0.617
0.809	0.618
0.811	0.618
0.813	0.618
0.814	0.618
0.816	0.618
0.817	0.619
0.819	0.619
0.821	0.619
0.822	0.619
0.824	0.619
0.825	0.620
0.827	0.620
0.829	0.620
0.830	0.620
0.832	0.620
0.833	0.620
0.835	0.621
0.837	0.621
0.838	0.621
0.840	0.621
0.841	0.621
0.843	0.622
0.845	0.622
0.846	0.622
0.848	0.622
0.849	0.622
0.851	0.623
0.853	0.623
0.854	0.623
0.856	0.623
0.857	0.623
0.859	0.623
0.861	0.624
0.862	0.624
0.864	0.624
0.865	0.624
0.867	0.624
0.869	0.625
0.870	0.625
0.872	0.625
0.873	0.625
0.875	0.625
0.877	0.625
0.878	0.626
0.880	0.626
0.881	0.626
0.883	0.626
0.884	0.626
0.886	0.627
0.888	0.627
0.889	0.627
0.891	0.627
0.892	0.627
0.894	0.627
0.896	0.628
0.897	0.628
0.899	0.628
0.900	0.628
0.902	0.628
0.904	0.629
0.905	0.629
0.907	0.629
0.908	0.629
0.910	0.629
0.912	0.629
0.913	0.630
0.915	0.630
0.916	0.630
0.918	0.630
0.920	0.630
0.921	0.631
0.923	0.631
0.924	0.631
0.926	0.631
0.928	0.631
0.929	0.631
0.931	0.632
0.932	0.632
0.934	0.632
0.936	0.632
0.937	0.632
0.939	0.633
0.940	0.633
0.942	0.633
0.944	0.633
0.945	0.633
0.947	0.633
0.948	0.634
0.950	0.634
0.952	0.634
0.953	0.634
0.955	0.634
0.956	0.634
0.958	0.635
0.960	0.635
0.961	0.635
0.963	0.635
0.964	0.635
0.966	0.636
0.968	0.636
0.969	0.636
0.971	0.636
0.972	0.636
0.974	0.636
0.976	0.637
0.977	0.637
0.979	0.637
0.980	0.637
0.982	0.637
0.984	0.637
0.985	0.638
0.987	0.638
0.988	0.638
0.990	0.638
0.991	0.638
0.993	0.639
0.995	0.639
0.996	0.639
0.998	0.639
0.999	0.639
1.001	0.639
1.003	0.640
1.004	0.640
1.006	0.640
1.007	0.640
1.009	0.640
1.011	0.640
1.012	0.641
1.014	0.641
1.015	0.641
1.017	0.641
1.019	0.641
1.020	0.641
1.022	0.642
1.023	0.642
1.025	0.642
1.027	0.642
1.028	0.642
1.030	0.642
1.031	0.643
1.033	0.643
1.035	0.643
1.036	0.643
1.038	0.643
1.039	0.643
1.041	0.644
1.043	0.644
1.044	0.644
1.046	0.644
1.047	0.644
1.049	0.645
1.051	0.645
1.052	0.645
1.054	0.645
1.055	0.645
1.057	0.645
1.059	0.646
1.060	0.646
1.062	0.646
1.063	0.646
1.065	0.646
1.067	0.646
1.068	0.647
1.070	0.647
1.071	0.647
1.073	0.647
1.075	0.647
1.076	0.647
1.078	0.648
1.079	0.648
1.081	0.648
1.083	0.648
1.084	0.648
1.086	0.648
1.087	0.649
1.089	0.649
