0.030	0.495
0.032	0.495
0.033	0.495
0.035	0.495
0.036	0.495
0.038	0.495
0.040	0.495
0.041	0.495
0.043	0.495
0.044	0.495
0.046	0.495
0.048	0.494
0.049	0.494
0.051	0.494
0.052	0.494
0.054	0.494
0.056	0.494
0.057	0.494
0.059	0.494
0.060	0.494
0.062	0.494
0.064	0.494
0.065	0.494
0.067	0.494
0.068	0.494
0.070	0.494
0.072	0.494
0.073	0.494
0.075	0.494
0.076	0.494
0.078	0.494
0.080	0.494
0.081	0.494
0.083	0.494
0.084	0.494
0.086	0.494
0.088	0.494
0.089	0.494
0.091	0.494
0.092	0.494
0.094	0.494
0.096	0.494
0.097	0.494
0.099	0.494
0.100	0.494
0.102	0.494
0.104	0.494
0.105	0.494
0.107	0.494
0.108	0.494
0.110	0.494
0.112	0.494
0.113	0.494
0.115	0.494
0.116	0.494
0.118	0.494
0.120	0.494
0.121	0.494
0.123	0.494
0.124	0.494
0.126	0.494
0.128	0.494
0.129	0.494
0.131	0.494
0.132	0.494
0.134	0.494
0.136	0.494
0.137	0.494
0.139	0.494
0.140	0.494
0.142	0.494
0.143	0.494
0.145	0.494
0.147	0.494
0.148	0.494
0.150	0.494
0.151	0.494
0.153	0.494
0.155	0.493
0.156	0.493
0.158	0.493
0.159	0.493
0.161	0.493
0.163	0.493
0.164	0.493
0.166	0.493
0.167	0.493
0.169	0.493
0.171	0.493
0.172	0.493
0.174	0.493
0.175	0.493
0.177	0.493
0.179	0.493
0.180	0.493
0.182	0.493
0.183	0.493
0.185	0.493
0.187	0.493
0.188	0.493
0.190	0.493
0.191	0.493
0.193	0.493
0.195	0.493
0.196	0.493
0.198	0.493
0.199	0.493
0.201	0.493
0.203	0.493
0.204	0.493
0.206	0.493
0.207	0.493
0.209	0.493
0.211	0.493
0.212	0.493
0.214	0.493
0.215	0.493
0.217	0.493
0.219	0.493
0.220	0.493
0.222	0.493
0.223	0.493
0.225	0.493
0.227	0.493
0.228	0.493
0.230	0.493
0.231	0.493
0.233	0.493
0.235	0.493
0.236	0.493
0.238	0.493
0.239	0.493
0.241	0.493
0.242	0.493
0.244	0.493
0.246	0.493
0.247	0.493
0.249	0.493
0.250	0.493
0.252	0.493
0.254	0.493
0.255	0.493
0.257	0.493
0.258	0.493
0.260	0.493
0.262	0.493
0.263	0.493
0.265	0.493
0.266	0.493
0.268	0.493
0.270	0.493
0.271	0.493
0.273	0.493
0.274	0.493
0.276	0.493
0.278	0.493
0.279	0.493
0.281	0.493
0.282	0.493
0.284	0.493
0.286	0.493
0.287	0.493
0.289	0.492
0.290	0.492
0.292	0.492
0.294	0.492
0.295	0.492
0.297	0.492
0.298	0.492
0.300	0.492
0.302	0.492
0.303	0.492
0.305	0.492
0.306	0.492
0.308	0.492
0.310	0.492
0.311	0.492
0.313	0.492
0.314	0.492
0.316	0.492
0.318	0.492
0.319	0.492
0.321	0.492
0.322	0.492
0.324	0.492
0.326	0.492
0.327	0.492
0.329	0.492
0.330	0.492
0.332	0.492
0.334	0.492
0.335	0.492
0.337	0.492
0.338	0.492
0.340	0.492
0.342	0.492
0.343	0.492
0.345	0.492
0.346	0.492
0.348	0.492
0.349	0.492
0.351	0.492
0.353	0.492
0.354	0.492
0.356	0.492
0.357	0.492
0.359	0.492
0.361	0.492
0.362	0.492
0.364	0.492
0.365	0.492
0.367	0.492
0.369	0.492
0.370	0.492
0.372	0.492
0.373	0.492
0.375	0.492
0.377	0.492
0.378	0.492
0.380	0.492
0.381	0.492
0.383	0.492
0.385	0.492
0.386	0.492
0.388	0.492
0.389	0.492
0.391	0.492
0.393	0.492
0.394	0.492
0.396	0.492
0.397	0.492
0.399	0.492
0.401	0.492
0.402	0.492
0.404	0.492
0.405	0.492
0.407	0.492
0.409	0.492
0.410	0.492
0.412	0.492
0.413	0.492
0.415	0.492
0.417	0.492
0.418	0.492
0.420	0.492
0.421	0.492
0.423	0.492
0.425	0.492
0.426	0.492
0.428	0.492
0.429	0.492
0.431	0.492
0.433	0.492
0.434	0.492
0.436	0.492
0.437	0.492
0.439	0.492
0.441	0.492
0.442	0.492
0.444	0.492
0.445	0.492
0.447	0.492
0.449	0.492
0.450	0.492
0.452	0.492
0.453	0.492
0.455	0.492
0.456	0.492
0.458	0.492
0.460	0.492
0.461	0.492
0.463	0.492
0.464	0.492
0.466	0.492
0.468	0.492
0.469	0.492
0.471	0.492
0.472	0.492
0.474	0.492
0.476	0.492
0.477	0.492
0.479	0.492
0.480	0.492
0.482	0.492
0.484	0.492
0.485	0.492
0.487	0.492
0.488	0.492
0.490	0.491
0.492	0.491
0.493	0.491
0.495	0.491
0.496	0.491
0.498	0.491
0.500	0.491
0.501	0.491
0.503	0.491
0.504	0.491
0.506	0.491
0.508	0.491
0.509	0.491
0.511	0.491
0.512	0.491
0.514	0.491
0.516	0.491
0.517	0.491
0.519	0.491
0.520	0.491
0.522	0.491
0.524	0.491
0.525	0.491
0.527	0.491
0.528	0.491
0.530	0.491
0.532	0.491
0.533	0.491
0.535	0.491
0.536	0.491
0.538	0.491
0.540	0.491
0.541	0.491
0.543	0.491
0.544	0.491
0.546	0.491
0.548	0.491
0.549	0.491
0.551	0.491
0.552	0.491
0.554	0.491
0.556	0.491
0.557	0.491
0.559	0.491
0.560	0.491
0.562	0.491
0.563	0.491
0.565	0.491
0.567	0.491
0.568	0.491
0.570	0.491
0.571	0.491
0.573	0.491
0.575	0.491
0.576	0.491
0.578	0.491
0.579	0.491
0.581	0.491
0.583	0.491
0.584	0.491
0.586	0.491
0.587	0.491
0.589	0.491
0.591	0.491
0.592	0.491
0.594	0.491
0.595	0.491
0.597	0.491
0.599	0.491
0.600	0.491
0.602	0.491
0.603	0.491
0.605	0.491
0.607	0.491
0.608	0.491
0.610	0.491
0.611	0.491
0.613	0.491
0.615	0.491
0.616	0.491
0.618	0.491
0.619	0.491
0.621	0.491
0.623	0.491
0.624	0.491
0.626	0.491
0.627	0.491
0.629	0.491
0.631	0.491
0.632	0.491
0.634	0.491
0.635	0.491
0.637	0.491
0.639	0.491
0.640	0.491
0.642	0.491
0.643	0.491
0.645	0.491
0.647	0.491
0.648	0.491
0.650	0.491
0.651	0.491
0.653	0.491
0.655	0.491
0.656	0.491
0.658	0.491
0.659	0.491
0.661	0.491
0.663	0.491
0.664	0.491
0.666	0.491
0.667	0.491
0.669	0.491
0.670	0.491
0.672	0.491
0.674	0.491
0.675	0.491
0.677	0.491
