1.843025496327274e-6	1.7444951282025024e-6	2.235396719400502e-6	2.1356460456028803e-6	3.27689575027278e-6	3.1533025294973673e-6	4.9069029278185164e-6	4.7278493093113e-6	0.000011346556506676492	0.000010897674381737883	0.000015408978058351186	0.000014653086159649304	0.000019712925865149475	0.000018475823239293885	0.00002546108415229633	0.000023271417019013933	0.00002829845450218153	0.000025528624008474508	0.000029751664309556878	0.00002547630939356685	0.000027541793935768202	0.000022723282358838644	0.000022749891022642843	0.000018005921439895798	0.00001652749853779648	0.00001144530326355884	9.698971346005417e-6	6.994290828208691e-6	5.5699341910015304e-6	3.824818631795067e-6	2.7764264416167775e-6	1.790918621731249e-6	1.2075576804755225e-6	7.194568571450226e-7	4.434294881243929e-7	2.5016766460595664e-7	1.4130404126475288e-7	7.411958977299352e-8	3.847249221822546e-8	1.853982729986603e-8	8.750565566716638e-9	3.961453214712481e-9	1.691186348846021e-9	6.769284825244013e-10	2.596991748689769e-10	1.1708600825407116e-10	4.0283997601339505e-11	1.2955506050539319e-11	3.934828335727688e-12	1.1163013772423562e-12	3.0980856972950297e-13	7.684762181289237e-14	1.7746200063118095e-14	3.805288436935853e-15	7.573316869949909e-16	1.3924816081816584e-16	2.279376706003078e-17	3.677819588663106e-18	7.701634086585272e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
2.72938850533074e-6	2.6819413929167454e-6	3.651549947756234e-6	3.6209243022050063e-6	5.665835857640929e-6	5.6335070066480706e-6	9.13808303797989e-6	9.058864917010454e-6	0.00002231826215344702	0.000021991086889826317	0.000031585398741311064	0.000030836193234743135	0.00004244922660697686	0.000041057941848300045	0.00005816016977218722	0.00005544973579126107	0.00007046550317488683	0.0000680934874057287	0.0000844597018951703	0.00007846316298441462	0.00009323671638414505	0.00008609715857448975	0.00009824869646748346	0.00009038219612420104	0.00009866725816654153	0.000081860941253873	0.0000859568227607395	0.00007826107221156346	0.00008053864501240196	0.00007278823657605647	0.00007121949114501833	0.00006284764260784225	0.00005914144985596406	0.00005008030211925081	0.00004456297105473426	0.00003690096718789073	0.00003112068707767831	0.000024794915918026617	0.000019904195648018878	0.000015091249266670146	0.000011405609118788628	8.503126396589375e-6	6.038592406328825e-6	4.104144712700489e-6	2.7268712121149816e-6	2.1771114689089858e-6	1.355657845814591e-6	8.076575562908855e-7	4.6510782405307425e-7	2.5655852703597393e-7	1.43516593991618e-7	7.29119969581834e-8	3.5432933057224096e-8	1.645596075392261e-8	7.304845143444066e-9	3.074757167088602e-9	1.2302583414051825e-9	4.649420762953238e-10	1.7540914364033157e-10	5.91396201853369e-11	1.876466086088857e-11	5.577180141365208e-12	1.5542658797166382e-12	4.031038478875451e-13	9.729138338836278e-14	2.175749487489697e-14	4.68997863312744e-15	8.941087730863537e-16	1.5663673745973004e-16	2.4883707898042676e-17	3.7638642937207835e-18	4.714130522364387e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
2.7284232528605373e-6	2.6809206013445833e-6	3.650008150438909e-6	3.6193073464513474e-6	5.663235130652385e-6	5.630807059229031e-6	9.133477332462831e-6	9.054150730749681e-6	0.000022306320216224155	0.00002197901295550631	0.00003156779286879697	0.000030818580857839775	0.000042424483186970685	0.00004103336749402885	0.00005812458743073777	0.00005541472232416262	0.00007041962362450211	0.00006804717883802748	0.0000844001859865118	0.00007840552375254239	0.00009316525841724922	0.00008602823015289464	0.00009816658589436332	0.0000903034863733056	0.00009857793552242067	0.00008178437143677687	0.00008587390356339042	0.00007818358270264488	0.00008045713261130904	0.00007271325529644198	0.00007114507692288486	0.00006278126000347965	0.00005907846310880594	0.0000500266365332968	0.000044515004118627765	0.000036861120447404734	0.00003108700638911108	0.000024768039594565434	0.000019882597762142103	0.000015074862327894331	0.000011393218544747435	8.49388617527407e-6	6.032029139047672e-6	4.099683458286123e-6	2.723906864081709e-6	2.1747446598958254e-6	1.35418403044854e-6	8.067794922723751e-7	4.646021672505934e-7	2.56279600107289e-7	1.4336056436789319e-7	7.283272776925509e-8	3.539441070790188e-8	1.643806998438694e-8	7.296903381819731e-9	3.0714143186888998e-9	1.2289208155407891e-9	4.644365954234167e-10	1.7521844038566812e-10	5.907532411807206e-11	1.8744260089068723e-11	5.571116680889921e-12	1.5525760957234958e-12	4.026655969816842e-13	9.71856090646349e-14	2.1733840320647098e-14	4.6848797302139404e-15	8.93136706007866e-16	1.5646644339669258e-16	2.485665455289441e-17	3.759772254051838e-18	4.709005361732458e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
3.127314872218779e-6	3.129375741421435e-6	4.4402057220428654e-6	4.480436910008058e-6	7.01387224634758e-6	7.079698990970033e-6	0.000011777820762849747	0.000011837328486926023	0.000029381989929602696	0.000029352647109088095	0.000042433687373959216	0.000042064876688354476	0.00005854404343591065	0.00005769506342713111	0.0000825873413641503	0.00008065713003989209	0.00010462138664206145	0.00010567831375626199	0.0001341202058801275	0.00012920509878386257	0.00015887529884879255	0.00015288347657921685	0.00018138694347970017	0.00017432860648980577	0.00019771523595931188	0.00017527999184171688	0.0001916047098403157	0.00018241180489174315	0.00019594469458535826	0.0001855969993070733	0.00019023558957668267	0.00017719831950107297	0.00017683162387448342	0.00016023220944949392	0.0001539171861606088	0.00013922494817061382	0.00012996100299383592	0.0001163429889640567	0.00010670351743955825	0.00009411168005568751	0.00008431765648127461	0.00007619886527155829	0.00006677470612205893	0.00005713617591919939	0.00004871181471289371	0.00005088686306201537	0.0000422266984648955	0.00003413655740394895	0.00002713511649447016	0.000021020579128515016	0.000016920533481059947	0.00001248210240366368	8.952580709025046e-6	6.241138018214808e-6	4.228439854205666e-6	2.764571542896292e-6	1.748607253407146e-6	1.0639841124582305e-6	6.62701715634225e-7	3.737273453564931e-7	2.02339022614082e-7	1.0478031947914084e-7	5.1980444788513845e-8	2.4539025255226042e-8	1.10314228380346e-8	4.7064515951329215e-9	2.0001388246697507e-9	7.653166268084829e-10	2.7547616846080296e-10	9.369071262779551e-11	2.9840835079753854e-11	8.894145702488083e-12	2.4755085907118896e-12	6.405283093306102e-13	1.5408432567465165e-13	3.571355084956827e-14	7.312582527073592e-15	1.3773603524836547e-15	2.371094422202163e-16	3.713818641562494e-17	5.356112859576816e-18	8.95521982908639e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
3.1747868111941444e-6	3.212461876292728e-6	4.699166933992883e-6	4.792248546280012e-6	7.474587369831443e-6	7.6141722372035275e-6	0.00001289681246487091	0.000013075062798208878	0.00003241640435329848	0.000032681340844182	0.00004744236102279441	0.00004751464720766541	0.00006647923378618332	0.00006633453481377567	0.00009512324671061361	0.00009434492809101434	0.00012380026917096677	0.00012909492206623257	0.00016516892954035448	0.0001624586615323617	0.0002030396636127922	0.00019978156577901706	0.00024139497571330613	0.00023734468953129817	0.0002735281022699358	0.0002539487616775302	0.00028281142568937714	0.000275811403631052	0.0003029608580349788	0.00029462069543018555	0.0003093488816334643	0.00029706478678581173	0.0003059507508975613	0.00028733933398654096	0.0002868968802970073	0.0002707880157696345	0.00026452078841294265	0.0002485324540592626	0.00023967039848253762	0.0002229116829176273	0.00021108671467309222	0.0002014802300806295	0.00018750230184240077	0.0001708742268982316	0.00015584271594587691	0.00017503552936233834	0.0001572506740833704	0.0001388139123587228	0.00012175855643805825	0.00010535650212021045	0.00009605783232169418	0.00008158332700347991	0.0000685080807500075	0.000056919869391166644	0.0000468086030949832	0.00003784876977643015	0.000030162179745664255	0.000023553525138917577	0.000019228696333318778	0.000014422622162719424	0.000010562909188461813	7.5240099107645125e-6	5.218636013336069e-6	3.5004739705699172e-6	2.2719731141029714e-6	1.4222701096465375e-6	9.066578173634469e-7	5.260113460485824e-7	2.9196410427973754e-7	1.5579642228870885e-7	7.925349967394706e-8	3.842687626759157e-8	1.773181744029658e-8	7.75722961619488e-9	3.2197527303577495e-9	1.3223070534650328e-9	4.875849909883186e-10	1.691764123036277e-10	5.487499739026984e-11	1.6711380118413032e-11	4.727228521197132e-12	1.2446424793917313e-12	3.0375515282956206e-13	7.185852884379157e-14	1.4887537911618878e-14	2.8291689141788025e-15	4.908975029444715e-16	7.779180919606957e-17	1.111818225364432e-17	1.368453866937149e-18	2.0373080268596822e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
3.0186304686755954e-6	3.0783884725508524e-6	4.607261252035989e-6	4.733316476616611e-6	7.352817411356911e-6	7.53813594788732e-6	0.000012934125317104718	0.00001319479247746821	0.000032536976616268854	0.00003302101449790583	0.000048107680932859196	0.000048539614813827945	0.00006806684560502058	0.0000685229857162484	0.00009798039756211593	0.00009822030904492046	0.00012992381477168068	0.00013872674712656942	0.00017772463150860385	0.00017717854540308582	0.000223331378642443	0.00022286193519718657	0.00027202689175684293	0.00027129726888378393	0.0003150787802252779	0.0003028974945909621	0.0003408035922317994	0.0003376215924223414	0.0003760323022376475	0.0003720523116024457	0.0003961982693064223	0.0003880475681124335	0.0004075652438396083	0.00039077214042440453	0.00039956166444481155	0.000386944398410365	0.0003882745072446266	0.0003752007929570848	0.0003722719017678779	0.0003568412206029644	0.00034876071459549025	0.00034233401979696194	0.0003297915058948403	0.0003115882453862837	0.0002954227543386541	0.00034564148615882993	0.00032444277722173807	0.0003001664395458324	0.00027689723482284836	0.00025281570950323436	0.00024311794304429462	0.0002194520253222136	0.0001965687932091011	0.00017485124393910807	0.00015460976109787035	0.00013507343247364255	0.00011699585193930334	0.00010001310585309066	0.00009011211429691436	0.00007541194198170791	0.0000623566124338216	0.0000508225878914061	0.00004093390420375059	0.00003239507411750819	0.000025226177022801168	0.00001927724405726927	0.000015306122475724243	0.000011231075480809362	8.021710617905738e-6	5.602523707524992e-6	3.7926900113893798e-6	2.4873082474011123e-6	1.5774033146377835e-6	9.634509632255283e-7	5.671079920574297e-7	3.367518751784097e-7	1.817077607931436e-7	9.373827681035103e-8	4.594522082931001e-8	2.149624484422318e-8	9.502281592768296e-9	3.978694227767188e-9	1.5723118773351312e-9	6.16065817127736e-10	2.146712787202224e-10	6.999774742340777e-11	2.12768407614297e-11	6.027945547574382e-12	1.5822071047736637e-12	3.8360994494464266e-13	8.909241019738433e-14	1.9065013613379945e-14	3.571516637697745e-15	6.114540257563996e-16	9.509251880836787e-17	1.3366511837620784e-17	1.6674228920493772e-18	2.7899497239500213e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
2.760319774575459e-6	2.831932021141208e-6	4.312898074248475e-6	4.455904172110708e-6	6.897871633069736e-6	7.106425148347929e-6	0.000012303804883306052	0.00001261302006670163	0.0000308914017766065	0.0000315120563452459	0.000046070268490991665	0.00004675080696318165	0.00006560120625579993	0.00006648715561859631	0.00009459005205201393	0.00009556906947861716	0.0001272679401406625	0.0001383381376107885	0.00017691127229621685	0.0001780468077574165	0.00022547249813541302	0.00022720165844295924	0.00027910262442214104	0.00028108484895050735	0.00032771984946867755	0.0003233963691858143	0.0003660860246102366	0.0003666889071618851	0.00041224771293313107	0.000412856108078571	0.00044346033200201097	0.00044030851946677004	0.00046857161192842366	0.0004544573682589024	0.000472285851556008	0.00046530866561244737	0.00047531719560806696	0.0004679220753275511	0.0004730408016502206	0.0004625320647870804	0.00046169491970847736	0.00046016170102777256	0.00045371912799780305	0.0004390839183003312	0.00042726130766431705	0.0005134706653441841	0.0004959273084370797	0.00047280058485669	0.0004502795574795651	0.0004250593317939971	0.0004209911444077659	0.0003943430338691005	0.0003672752415699538	0.00034032673073548943	0.00031424106933549756	0.0002873646418114401	0.00026130198538601164	0.00023523928789187287	0.00022365876923875744	0.0001986122590431937	0.00017497056592083665	0.0001525715044495487	0.0001320656872269515	0.00011287447295246355	0.00009544150375566266	0.00007968268955567897	0.0000695436952798796	0.00005663016853809349	0.00004532021446367074	0.00003585690738772756	0.000027839725162064114	0.000021227278268651907	0.00001588361093445447	0.00001162643528498473	8.335271908375397e-6	6.138178484700626e-6	4.170714230854355e-6	2.754384231037722e-6	1.7566685636095114e-6	1.0866926085945815e-6	6.452039412767132e-7	3.685174343765943e-7	2.0172026374850153e-7	1.114358738094765e-7	5.5448043017673003e-8	2.621504508379579e-8	1.1734091639321024e-8	4.9731003175780014e-9	1.9843941465359186e-9	7.43589228981162e-10	2.714639548310404e-10	9.333569904145014e-11	2.84824236825077e-11	8.094182415533486e-12	2.128470724475897e-12	5.159258524746193e-13	1.192654362194044e-13	2.4394182457467026e-14	4.544102261008738e-15	8.052702144306368e-16	1.238312061005729e-16	1.7132020461755824e-17	2.228001695050979e-18	2.91094624835527e-19	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
2.460865305913609e-6	2.537202850318659e-6	3.916898449090441e-6	4.065341173205915e-6	6.275627332918425e-6	6.491405241087641e-6	0.000011306285545335278	0.000011637552856527072	0.000028320079686521426	0.000029010312254005975	0.000042558068443470904	0.00004338967382295242	0.000060875570387949494	0.00006203412479270884	0.00008775333730075122	0.00008920717363834607	0.00011954275588544523	0.0001317154280336068	0.00016794574929344973	0.0001702334938066	0.0002161382567873461	0.00021937615926389788	0.00027074830806236275	0.000274628957470137	0.0003208668296327714	0.00032271575420218	0.0003667107447505249	0.0003703228523256267	0.00041916522058280277	0.0004235356527241785	0.0004574393791686857	0.00045870154573693513	0.0004927097719186836	0.00048043531715649766	0.000505256925793189	0.0005039007542631403	0.0005213027972362901	0.0005199515632553886	0.0005326648422668873	0.0005281668988352676	0.0005352376234850753	0.0005373835834483072	0.0005387784678234835	0.0005303384138039196	0.0005257697609730511	0.000643875030499218	0.0006344766193782927	0.0006176393092186367	0.0006014174929951967	0.0005809010377254369	0.0005853456929146637	0.0005623934637295734	0.0005380133132377997	0.0005126446310771326	0.000487551051307387	0.0004598567394196387	0.00043205738030355917	0.0004026138203285999	0.0003958667639318463	0.00036545600280787053	0.0003354409885080874	0.0003054214305953045	0.00027671962752845555	0.00024820169340693244	0.00022088343286984203	0.00019470039758610978	0.00017959169706661002	0.00015557247084314448	0.00013299821169990907	0.00011291624989579083	0.0000945380095836867	0.00007814634122352554	0.00006376498169658907	0.000051230726092359654	0.00004061085411752048	0.00003333543307928499	0.00002549681703988372	0.00001915647401141514	0.000014064475479508478	0.000010146157837030132	7.123652691259911e-6	4.882825498861385e-6	3.256989177943034e-6	2.229318828408032e-6	1.3950586136288613e-6	8.426671181801007e-7	4.894776697132322e-7	2.73387720569055e-7	1.4596342974731432e-7	7.428927422612214e-8	3.738610103111487e-8	1.8043655766205432e-8	7.819160880630168e-9	3.2028453105673226e-9	1.232442241850709e-9	4.439102343605989e-10	1.5489968064317762e-10	4.860070000559467e-11	1.412026323384981e-11	3.980157018720195e-12	9.880433176395518e-13	2.25122833709765e-13	4.869447265190182e-14	9.245432637156905e-15	1.5972703187750536e-15	2.4926539174197847e-16	3.508517900674501e-17	4.38974142664723e-18	5.205831304059306e-19	6.758972059130099e-20	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
2.155199138577918e-6	2.2314830556962037e-6	3.4827642354408403e-6	3.628874388489266e-6	5.589059819195487e-6	5.801312210703377e-6	0.000010141304556450085	0.000010475440916449602	0.000025364263509299087	0.000026075806729380367	0.000038376445585812354	0.00003928447620329396	0.0000550879044428862	0.00005639628616352465	0.00007934783299902738	0.00008107138121982248	0.00010930257270779081	0.00012169178166454151	0.0001546855643487106	0.0001576883588951111	0.00020050610384375665	0.00020467239958338017	0.00025360125933203664	0.00025867092289821143	0.0003026331218119332	0.00030844795255863613	0.0003514031974217092	0.0003571109034649555	0.0004063510363901409	0.0004133967002958877	0.00044816729342311097	0.0004527693713374644	0.0004897179870497377	0.00047810497869028943	0.0005074628317641694	0.0005106791059936648	0.0005333262330671903	0.0005370775260124492	0.0005556979582507408	0.0005566759611328378	0.0005705417446936552	0.0005738753867840055	0.0005825880554704149	0.0005806616732595847	0.0005837345821038474	0.0007247700452530036	0.0007248015903112166	0.000716338128556688	0.0007089576664907608	0.0006962246650052129	0.0007082519626767494	0.0006931285307122223	0.0006761528087402551	0.0006574254644492654	0.0006388211082534829	0.0006161300648550764	0.0005926910009859654	0.0005661155504178793	0.0005687705155082488	0.0005398376192858676	0.0005101869533797379	0.000478966532296271	0.00044815279023795076	0.00041582041337492756	0.0003835217090600515	0.00035104113128142146	0.00033577073840119646	0.00030343691658398024	0.00027127598529253763	0.00024147194424233492	0.00021255041081748722	0.00018526862458189826	0.00015992598893402885	0.00013640947976900072	0.00011524274433203444	0.00010114162623953801	0.00008319560164940298	0.00006756371762176445	0.000053914291747125765	0.000042530204234488805	0.00003287156765728067	0.00002498836501948307	0.000018639338154800723	0.000014399812957212525	0.000010276376557024685	7.159509089560029e-6	4.856173829925771e-6	3.209378797690377e-6	2.0560673757849476e-6	1.2740427271446388e-6	7.922973339373667e-7	4.806140800087666e-7	2.653081161303294e-7	1.4052652568851472e-7	7.096943775929816e-8	3.404561373007493e-8	1.60542525689916e-8	6.9059887197202344e-9	2.790743437980049e-9	1.111988148200272e-9	3.9523074500315983e-10	1.3084515111304872e-10	4.1744621363289946e-11	1.1869884585436323e-11	3.1199796083516585e-12	7.526787065146166e-13	1.664356018551416e-13	3.356136692366535e-14	6.368916115912252e-15	1.0939240329586679e-15	1.6336270694818752e-16	2.1892966060082907e-17	2.6276996020643113e-18	2.6354231551515386e-19	4.402272885327882e-20	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.862717877035655e-6	1.9358665346259767e-6	3.048852030394679e-6	3.1876713109970115e-6	4.900101358037714e-6	5.101950658172704e-6	8.936048322912251e-6	9.259891065389793e-6	0.00002234903098717539	0.000023049377130923566	0.00003402099728707536	0.00003495168223603726	0.000048981481461132434	0.00005035004149221342	0.00007051511957573192	0.00007236171844711518	0.00009813609392895948	0.00011014444825952006	0.00013962611351903728	0.00014301951434319784	0.0001820120972723634	0.00018667487738162727	0.00023217025039630714	0.0002378957183230625	0.000278652016743409	0.0002865282772613444	0.00032705926627710967	0.0003340715779636641	0.0003818202019680776	0.0003905653067837418	0.0004246286265719558	0.00043151632382281216	0.0004692623704542279	0.00045748443392995065	0.0004892311101055448	0.0004957414265179804	0.0005215524578855618	0.0005290684688101651	0.0005516757331819864	0.0005569397861270707	0.0005758355593818664	0.0005780028263600284	0.0005924404664537377	0.0005960526642817638	0.000605660411601766	0.0007597945887052736	0.0007683762942966747	0.0007680408421683079	0.0007695492123744162	0.000765118239444961	0.0007815472816000441	0.000775461648155451	0.0007676703413501192	0.0007577692660694907	0.0007483136167417579	0.0007338517068306246	0.000718482340798165	0.0006989996263634951	0.0007116810031802313	0.0006895999760321524	0.0006660942403603337	0.0006397431721449935	0.0006130843498587935	0.0005833342310169079	0.0005524619407139691	0.0005199349020781828	0.0005097878317568373	0.0004752572209715664	0.00043903278984715817	0.0004045032396892501	0.0003692210386379647	0.000334384857294985	0.0003005382524432485	0.00026751207085715665	0.00023642212190257193	0.00021722973397768222	0.00018798762155822175	0.00016109897587282104	0.00013609724758833501	0.00011406278464902786	0.00009402388997803016	0.00007655080698905635	0.00006143691991738042	0.00005130416105796405	0.000039814466214171756	0.000030345878862900514	0.00002266703871499348	0.000016617514592393247	0.000011904649171563815	8.322466048632047e-6	5.896467033093442e-6	4.1201830258507985e-6	2.6503236659500716e-6	1.6563373013253312e-6	1.0000728851049459e-6	5.815230581910848e-7	3.371251720925325e-7	1.808744498914026e-7	9.249470735383371e-8	4.7362239418818e-8	2.192745818545904e-8	9.591652248492023e-9	4.101019002171565e-9	1.5848129768906108e-9	5.741254464619097e-10	1.9358902972619037e-10	6.068278897044739e-11	1.759591221464676e-11	4.8727332595247725e-12	1.2392176560211687e-12	2.782738836152747e-13	5.694912895375229e-14	1.0572810197895978e-14	1.7750366211034736e-15	2.6799710854367554e-16	3.7522928643721966e-17	4.752336940073121e-18	4.974499200640059e-19	6.240344969392323e-20	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
